5401,NaN,NaN,NaN,NaN,NaN
5451,NaN,NaN,NaN,NaN,NaN
5501,NaN,NaN,NaN,NaN,NaN
5551,NaN,NaN,NaN,NaN,NaN
5601,NaN,NaN,NaN,NaN,NaN
5651,NaN,NaN,NaN,NaN,NaN
5701,NaN,NaN,NaN,NaN,NaN
5751,NaN,NaN,NaN,NaN,NaN
5801,NaN,NaN,NaN,NaN,NaN
5851,NaN,NaN,NaN,NaN,NaN
5901,NaN,NaN,NaN,NaN,NaN
5951,NaN,NaN,NaN,NaN,NaN
6001,NaN,NaN,NaN,NaN,NaN
6051,NaN,NaN,NaN,NaN,NaN
6101,NaN,NaN,NaN,NaN,NaN
6151,NaN,NaN,NaN,NaN,NaN
6201,NaN,NaN,NaN,NaN,NaN
6251,NaN,NaN,NaN,NaN,NaN
6301,NaN,NaN,NaN,NaN,NaN
6351,NaN,NaN,NaN,NaN,NaN
6401,NaN,NaN,NaN,NaN,NaN
6451,NaN,NaN,NaN,NaN,NaN
6501,NaN,NaN,NaN,NaN,NaN
6551,NaN,NaN,NaN,NaN,NaN
6601,NaN,NaN,NaN,NaN,NaN
6651,NaN,NaN,NaN,NaN,NaN
6701,NaN,NaN,NaN,NaN,NaN
6751,NaN,NaN,NaN,NaN,NaN
6801,NaN,NaN,NaN,NaN,NaN
6851,NaN,NaN,NaN,NaN,NaN
6901,NaN,NaN,NaN,NaN,NaN
6951,NaN,NaN,NaN,NaN,NaN
7001,NaN,NaN,NaN,NaN,NaN
7051,NaN,NaN,NaN,NaN,NaN
7101,NaN,NaN,NaN,NaN,NaN
7151,NaN,NaN,NaN,NaN,NaN
7201,NaN,NaN,NaN,NaN,NaN
7251,NaN,NaN,NaN,NaN,NaN
7301,NaN,NaN,NaN,NaN,NaN
7351,NaN,NaN,NaN,NaN,NaN
7401,NaN,NaN,NaN,NaN,NaN
7451,NaN,NaN,NaN,NaN,NaN
7501,NaN,NaN,NaN,NaN,NaN
7551,NaN,NaN,NaN,NaN,NaN
7601,NaN,NaN,NaN,NaN,NaN
7651,NaN,NaN,NaN,NaN,NaN
7701,NaN,NaN,NaN,NaN,NaN
7751,NaN,NaN,NaN,NaN,NaN
7801,NaN,NaN,NaN,NaN,NaN
7851,NaN,NaN,NaN,NaN,NaN
7901,NaN,NaN,NaN,NaN,NaN
7951,NaN,NaN,NaN,NaN,NaN
8001,NaN,NaN,NaN,NaN,NaN
8051,NaN,NaN,NaN,NaN,NaN
8101,NaN,NaN,NaN,NaN,NaN
8151,NaN,NaN,NaN,NaN,NaN
8201,NaN,NaN,NaN,NaN,NaN
8251,NaN,NaN,NaN,NaN,NaN
8301,NaN,NaN,NaN,NaN,NaN
8351,NaN,NaN,NaN,NaN,NaN
8401,NaN,NaN,NaN,NaN,NaN
8451,NaN,NaN,NaN,NaN,NaN
8501,NaN,NaN,NaN,NaN,NaN
8551,NaN,NaN,NaN,NaN,NaN
8601,NaN,NaN,NaN,NaN,NaN
8651,NaN,NaN,NaN,NaN,NaN
8701,NaN,NaN,NaN,NaN,NaN
8751,NaN,NaN,NaN,NaN,NaN
8801,NaN,NaN,NaN,NaN,NaN
8851,NaN,NaN,NaN,NaN,NaN
8901,NaN,NaN,NaN,NaN,NaN
8951,NaN,NaN,NaN,NaN,NaN
9001,NaN,NaN,NaN,NaN,NaN
9051,NaN,NaN,NaN,NaN,NaN
9101,NaN,NaN,NaN,NaN,NaN
9151,NaN,NaN,NaN,NaN,NaN
9201,NaN,NaN,NaN,NaN,NaN
9251,NaN,NaN,NaN,NaN,NaN
9301,NaN,NaN,NaN,NaN,NaN
9351,NaN,NaN,NaN,NaN,NaN
9401,NaN,NaN,NaN,NaN,NaN
9451,NaN,NaN,NaN,NaN,NaN
9501,NaN,NaN,NaN,NaN,NaN
9551,NaN,NaN,NaN,NaN,NaN
9601,NaN,NaN,NaN,NaN,NaN
9651,NaN,NaN,NaN,NaN,NaN
9701,NaN,NaN,NaN,NaN,NaN
9751,NaN,NaN,NaN,NaN,NaN
9801,NaN,NaN,NaN,NaN,NaN
9851,NaN,NaN,NaN,NaN,NaN
9901,NaN,NaN,NaN,NaN,NaN
9951,NaN,NaN,NaN,NaN,NaN
10001,NaN,NaN,NaN,NaN,NaN
10051,NaN,NaN,NaN,NaN,NaN
10101,NaN,NaN,NaN,NaN,NaN
10151,NaN,NaN,NaN,NaN,NaN
10201,NaN,NaN,NaN,NaN,NaN
10251,NaN,NaN,NaN,NaN,NaN
10301,NaN,NaN,NaN,NaN,NaN
10351,NaN,NaN,NaN,NaN,NaN
10401,NaN,NaN,NaN,NaN,NaN
10451,NaN,NaN,NaN,NaN,NaN
10501,NaN,NaN,NaN,NaN,NaN
10551,NaN,NaN,NaN,NaN,NaN
10601,NaN,NaN,NaN,NaN,NaN
10651,NaN,NaN,NaN,NaN,NaN
10701,NaN,NaN,NaN,NaN,NaN
10751,NaN,NaN,NaN,NaN,NaN
10801,NaN,NaN,NaN,NaN,NaN
10851,NaN,NaN,NaN,NaN,NaN
10901,NaN,NaN,NaN,NaN,NaN
10951,NaN,NaN,NaN,NaN,NaN
11001,NaN,NaN,NaN,NaN,NaN
11051,NaN,NaN,NaN,NaN,NaN
11101,NaN,NaN,NaN,NaN,NaN
11151,NaN,NaN,NaN,NaN,NaN
11201,NaN,NaN,NaN,NaN,NaN
11251,NaN,NaN,NaN,NaN,NaN
11301,NaN,NaN,NaN,NaN,NaN
11351,NaN,NaN,NaN,NaN,NaN
11401,NaN,NaN,NaN,NaN,NaN
11451,NaN,NaN,NaN,NaN,NaN
11501,NaN,NaN,NaN,NaN,NaN
11551,NaN,NaN,NaN,NaN,NaN
11601,NaN,NaN,NaN,NaN,NaN
11651,NaN,NaN,NaN,NaN,NaN
11701,NaN,NaN,NaN,NaN,NaN
11751,NaN,NaN,NaN,NaN,NaN
11801,NaN,NaN,NaN,NaN,NaN
11851,NaN,NaN,NaN,NaN,NaN
11901,NaN,NaN,NaN,NaN,NaN
11951,NaN,NaN,NaN,NaN,NaN
12001,NaN,NaN,NaN,NaN,NaN
12051,NaN,NaN,NaN,NaN,NaN
12101,NaN,NaN,NaN,NaN,NaN
12151,NaN,NaN,NaN,NaN,NaN
12201,NaN,NaN,NaN,NaN,NaN
12251,NaN,NaN,NaN,NaN,NaN
12301,NaN,NaN,NaN,NaN,NaN
12351,NaN,NaN,NaN,NaN,NaN
12401,NaN,NaN,NaN,NaN,NaN
12451,NaN,NaN,NaN,NaN,NaN
12501,NaN,NaN,NaN,NaN,NaN
12551,NaN,NaN,NaN,NaN,NaN
12601,NaN,NaN,NaN,NaN,NaN
12651,NaN,NaN,NaN,NaN,NaN
12701,NaN,NaN,NaN,NaN,NaN
12751,NaN,NaN,NaN,NaN,NaN
12801,NaN,NaN,NaN,NaN,NaN
12851,NaN,NaN,NaN,NaN,NaN
12901,NaN,NaN,NaN,NaN,NaN
12951,NaN,NaN,NaN,NaN,NaN
13001,NaN,NaN,NaN,NaN,NaN
13051,NaN,NaN,NaN,NaN,NaN
13101,NaN,NaN,NaN,NaN,NaN
13151,NaN,NaN,NaN,NaN,NaN
13201,NaN,NaN,NaN,NaN,NaN
13251,NaN,NaN,NaN,NaN,NaN
13301,NaN,NaN,NaN,NaN,NaN
13351,NaN,NaN,NaN,NaN,NaN
13401,NaN,NaN,NaN,NaN,NaN
13451,NaN,NaN,NaN,NaN,NaN
13501,NaN,NaN,NaN,NaN,NaN
13551,NaN,NaN,NaN,NaN,NaN
13601,NaN,NaN,NaN,NaN,NaN
13651,NaN,NaN,NaN,NaN,NaN
13701,NaN,NaN,NaN,NaN,NaN
13751,NaN,NaN,NaN,NaN,NaN
13801,NaN,NaN,NaN,NaN,NaN
13851,NaN,NaN,NaN,NaN,NaN
13901,NaN,NaN,NaN,NaN,NaN
13951,NaN,NaN,NaN,NaN,NaN
14001,NaN,NaN,NaN,NaN,NaN
14051,NaN,NaN,NaN,NaN,NaN
14101,NaN,NaN,NaN,NaN,NaN
14151,NaN,NaN,NaN,NaN,NaN
14201,NaN,NaN,NaN,NaN,NaN
14251,NaN,NaN,NaN,NaN,NaN
14301,NaN,NaN,NaN,NaN,NaN
14351,NaN,NaN,NaN,NaN,NaN
14401,NaN,NaN,NaN,NaN,NaN
14451,NaN,NaN,NaN,NaN,NaN
14501,NaN,NaN,NaN,NaN,NaN
14551,NaN,NaN,NaN,NaN,NaN
14601,NaN,NaN,NaN,NaN,NaN
14651,NaN,NaN,NaN,NaN,NaN
14701,NaN,NaN,NaN,NaN,NaN
14751,NaN,NaN,NaN,NaN,NaN
14801,NaN,NaN,NaN,NaN,NaN
14851,NaN,NaN,NaN,NaN,NaN
14901,NaN,NaN,NaN,NaN,NaN
14951,NaN,NaN,NaN,NaN,NaN
15001,NaN,NaN,NaN,NaN,NaN
15051,NaN,NaN,NaN,NaN,NaN
15101,NaN,NaN,NaN,NaN,NaN
15151,NaN,NaN,NaN,NaN,NaN
15201,NaN,NaN,NaN,NaN,NaN
15251,NaN,NaN,NaN,NaN,NaN
15301,NaN,NaN,NaN,NaN,NaN
15351,NaN,NaN,NaN,NaN,NaN
15401,NaN,NaN,NaN,NaN,NaN
15451,NaN,NaN,NaN,NaN,NaN
15501,NaN,NaN,NaN,NaN,NaN
15551,NaN,NaN,NaN,NaN,NaN
15601,NaN,NaN,NaN,NaN,NaN
15651,NaN,NaN,NaN,NaN,NaN
15701,NaN,NaN,NaN,NaN,NaN
15751,NaN,NaN,NaN,NaN,NaN
15801,NaN,NaN,NaN,NaN,NaN
15851,NaN,NaN,NaN,NaN,NaN
15901,NaN,NaN,NaN,NaN,NaN
15951,NaN,NaN,NaN,NaN,NaN
16001,NaN,NaN,NaN,NaN,NaN
16051,NaN,NaN,NaN,NaN,NaN
16101,NaN,NaN,NaN,NaN,NaN
16151,NaN,NaN,NaN,NaN,NaN
16201,NaN,NaN,NaN,NaN,NaN
16251,NaN,NaN,NaN,NaN,NaN
16301,NaN,NaN,NaN,NaN,NaN
16351,NaN,NaN,NaN,NaN,NaN
16401,NaN,NaN,NaN,NaN,NaN
16451,NaN,NaN,NaN,NaN,NaN
16501,NaN,NaN,NaN,NaN,NaN
16551,NaN,NaN,NaN,NaN,NaN
16601,NaN,NaN,NaN,NaN,NaN
16651,NaN,NaN,NaN,NaN,NaN
16701,NaN,NaN,NaN,NaN,NaN
16751,NaN,NaN,NaN,NaN,NaN
16801,NaN,NaN,NaN,NaN,NaN
16851,NaN,NaN,NaN,NaN,NaN
16901,NaN,NaN,NaN,NaN,NaN
16951,NaN,NaN,NaN,NaN,NaN
17001,NaN,NaN,NaN,NaN,NaN
17051,NaN,NaN,NaN,NaN,NaN
17101,NaN,NaN,NaN,NaN,NaN
17151,NaN,NaN,NaN,NaN,NaN
17201,NaN,NaN,NaN,NaN,NaN
17251,NaN,NaN,NaN,NaN,NaN
17301,NaN,NaN,NaN,NaN,NaN
17351,NaN,NaN,NaN,NaN,NaN
17401,NaN,NaN,NaN,NaN,NaN
17451,NaN,NaN,NaN,NaN,NaN
17501,NaN,NaN,NaN,NaN,NaN
17551,NaN,NaN,NaN,NaN,NaN
17601,NaN,NaN,NaN,NaN,NaN
17651,NaN,NaN,NaN,NaN,NaN
17701,NaN,NaN,NaN,NaN,NaN
17751,NaN,NaN,NaN,NaN,NaN
17801,NaN,NaN,NaN,NaN,NaN
17851,NaN,NaN,NaN,NaN,NaN
17901,NaN,NaN,NaN,NaN,NaN
17951,NaN,NaN,NaN,NaN,NaN
18001,NaN,NaN,NaN,NaN,NaN
18051,NaN,NaN,NaN,NaN,NaN
18101,NaN,NaN,NaN,NaN,NaN
18151,NaN,NaN,NaN,NaN,NaN
18201,NaN,NaN,NaN,NaN,NaN
18251,NaN,NaN,NaN,NaN,NaN
18301,NaN,NaN,NaN,NaN,NaN
18351,NaN,NaN,NaN,NaN,NaN
18401,NaN,NaN,NaN,NaN,NaN
18451,NaN,NaN,NaN,NaN,NaN
18501,NaN,NaN,NaN,NaN,NaN
18551,NaN,NaN,NaN,NaN,NaN
18601,NaN,NaN,NaN,NaN,NaN
18651,NaN,NaN,NaN,NaN,NaN
18701,NaN,NaN,NaN,NaN,NaN
18751,NaN,NaN,NaN,NaN,NaN
18801,NaN,NaN,NaN,NaN,NaN
18851,NaN,NaN,NaN,NaN,NaN
18901,NaN,NaN,NaN,NaN,NaN
18951,NaN,NaN,NaN,NaN,NaN
19001,NaN,NaN,NaN,NaN,NaN
19051,NaN,NaN,NaN,NaN,NaN
19101,NaN,NaN,NaN,NaN,NaN
19151,NaN,NaN,NaN,NaN,NaN
19201,NaN,NaN,NaN,NaN,NaN
19251,NaN,NaN,NaN,NaN,NaN
19301,NaN,NaN,NaN,NaN,NaN
19351,NaN,NaN,NaN,NaN,NaN
19401,NaN,NaN,NaN,NaN,NaN
19451,NaN,NaN,NaN,NaN,NaN
19501,NaN,NaN,NaN,NaN,NaN
19551,NaN,NaN,NaN,NaN,NaN
19601,NaN,NaN,NaN,NaN,NaN
19651,NaN,NaN,NaN,NaN,NaN
19701,NaN,NaN,NaN,NaN,NaN
19751,NaN,NaN,NaN,NaN,NaN
19801,NaN,NaN,NaN,NaN,NaN
19851,NaN,NaN,NaN,NaN,NaN
19901,NaN,NaN,NaN,NaN,NaN
19951,NaN,NaN,NaN,NaN,NaN
20001,NaN,NaN,NaN,NaN,NaN
20051,NaN,NaN,NaN,NaN,NaN
20101,NaN,NaN,NaN,NaN,NaN
20151,NaN,NaN,NaN,NaN,NaN
20201,NaN,NaN,NaN,NaN,NaN
20251,NaN,NaN,NaN,NaN,NaN
20301,NaN,NaN,NaN,NaN,NaN
20351,NaN,NaN,NaN,NaN,NaN
20401,NaN,NaN,NaN,NaN,NaN
20451,NaN,NaN,NaN,NaN,NaN
20501,NaN,NaN,NaN,NaN,NaN
20551,NaN,NaN,NaN,NaN,NaN
20601,NaN,NaN,NaN,NaN,NaN
20651,NaN,NaN,NaN,NaN,NaN
20701,NaN,NaN,NaN,NaN,NaN
20751,NaN,NaN,NaN,NaN,NaN
20801,NaN,NaN,NaN,NaN,NaN
20851,NaN,NaN,NaN,NaN,NaN
20901,NaN,NaN,NaN,NaN,NaN
20951,NaN,NaN,NaN,NaN,NaN
21001,NaN,NaN,NaN,NaN,NaN
21051,NaN,NaN,NaN,NaN,NaN
21101,NaN,NaN,NaN,NaN,NaN
21151,NaN,NaN,NaN,NaN,NaN
21201,NaN,NaN,NaN,NaN,NaN
21251,NaN,NaN,NaN,NaN,NaN
21301,NaN,NaN,NaN,NaN,NaN
21351,NaN,NaN,NaN,NaN,NaN
21401,NaN,NaN,NaN,NaN,NaN
21451,NaN,NaN,NaN,NaN,NaN
21501,NaN,NaN,NaN,NaN,NaN
21551,NaN,NaN,NaN,NaN,NaN
21601,NaN,NaN,NaN,NaN,NaN
21651,NaN,NaN,NaN,NaN,NaN
21701,NaN,NaN,NaN,NaN,NaN
21751,NaN,NaN,NaN,NaN,NaN
21801,NaN,NaN,NaN,NaN,NaN
21851,NaN,NaN,NaN,NaN,NaN
21901,NaN,NaN,NaN,NaN,NaN
21951,NaN,NaN,NaN,NaN,NaN
22001,NaN,NaN,NaN,NaN,NaN
22051,NaN,NaN,NaN,NaN,NaN
22101,NaN,NaN,NaN,NaN,NaN
22151,NaN,NaN,NaN,NaN,NaN
22201,NaN,NaN,NaN,NaN,NaN
22251,NaN,NaN,NaN,NaN,NaN
22301,NaN,NaN,NaN,NaN,NaN
22351,NaN,NaN,NaN,NaN,NaN
22401,NaN,NaN,NaN,NaN,NaN
22451,NaN,NaN,NaN,NaN,NaN
22501,NaN,NaN,NaN,NaN,NaN
22551,NaN,NaN,NaN,NaN,NaN
22601,NaN,NaN,NaN,NaN,NaN
22651,NaN,NaN,NaN,NaN,NaN
22701,NaN,NaN,NaN,NaN,NaN
22751,NaN,NaN,NaN,NaN,NaN
22801,NaN,NaN,NaN,NaN,NaN
22851,NaN,NaN,NaN,NaN,NaN
22901,NaN,NaN,NaN,NaN,NaN
22951,NaN,NaN,NaN,NaN,NaN
23001,NaN,NaN,NaN,NaN,NaN
23051,NaN,NaN,NaN,NaN,NaN
23101,NaN,NaN,NaN,NaN,NaN
23151,NaN,NaN,NaN,NaN,NaN
23201,NaN,NaN,NaN,NaN,NaN
23251,NaN,NaN,NaN,NaN,NaN
23301,NaN,NaN,NaN,NaN,NaN
23351,NaN,NaN,NaN,NaN,NaN
23401,NaN,NaN,NaN,NaN,NaN
23451,NaN,NaN,NaN,NaN,NaN
23501,NaN,NaN,NaN,NaN,NaN
23551,NaN,NaN,NaN,NaN,NaN
23601,NaN,NaN,NaN,NaN,NaN
23651,NaN,NaN,NaN,NaN,NaN
23701,NaN,NaN,NaN,NaN,NaN
23751,NaN,NaN,NaN,NaN,NaN
23801,NaN,NaN,NaN,NaN,NaN
23851,NaN,NaN,NaN,NaN,NaN
23901,NaN,NaN,NaN,NaN,NaN
23951,NaN,NaN,NaN,NaN,NaN
24001,NaN,NaN,NaN,NaN,NaN
24051,NaN,NaN,NaN,NaN,NaN
24101,NaN,NaN,NaN,NaN,NaN
24151,NaN,NaN,NaN,NaN,NaN
24201,NaN,NaN,NaN,NaN,NaN
24251,NaN,NaN,NaN,NaN,NaN
24301,NaN,NaN,NaN,NaN,NaN
24351,NaN,NaN,NaN,NaN,NaN
24401,NaN,NaN,NaN,NaN,NaN
24451,NaN,NaN,NaN,NaN,NaN
24501,NaN,NaN,NaN,NaN,NaN
24551,NaN,NaN,NaN,NaN,NaN
24601,NaN,NaN,NaN,NaN,NaN
24651,NaN,NaN,NaN,NaN,NaN
24701,NaN,NaN,NaN,NaN,NaN
24751,NaN,NaN,NaN,NaN,NaN
24801,NaN,NaN,NaN,NaN,NaN
24851,NaN,NaN,NaN,NaN,NaN
24901,NaN,NaN,NaN,NaN,NaN
24951,NaN,NaN,NaN,NaN,NaN
25001,NaN,NaN,NaN,NaN,NaN
25051,NaN,NaN,NaN,NaN,NaN
25101,NaN,NaN,NaN,NaN,NaN
25151,NaN,NaN,NaN,NaN,NaN
25201,NaN,NaN,NaN,NaN,NaN
25251,NaN,NaN,NaN,NaN,NaN
25301,NaN,NaN,NaN,NaN,NaN
25351,NaN,NaN,NaN,NaN,NaN
25401,NaN,NaN,NaN,NaN,NaN
25451,NaN,NaN,NaN,NaN,NaN
25501,NaN,NaN,NaN,NaN,NaN
25551,NaN,NaN,NaN,NaN,NaN
25601,NaN,NaN,NaN,NaN,NaN
25651,NaN,NaN,NaN,NaN,NaN
25701,NaN,NaN,NaN,NaN,NaN
25751,NaN,NaN,NaN,NaN,NaN
25801,NaN,NaN,NaN,NaN,NaN
25851,NaN,NaN,NaN,NaN,NaN
25901,NaN,NaN,NaN,NaN,NaN
25951,NaN,NaN,NaN,NaN,NaN
26001,NaN,NaN,NaN,NaN,NaN
26051,NaN,NaN,NaN,NaN,NaN
26101,NaN,NaN,NaN,NaN,NaN
26151,NaN,NaN,NaN,NaN,NaN
26201,NaN,NaN,NaN,NaN,NaN
26251,NaN,NaN,NaN,NaN,NaN
26301,NaN,NaN,NaN,NaN,NaN
26351,NaN,NaN,NaN,NaN,NaN
26401,NaN,NaN,NaN,NaN,NaN
26451,NaN,NaN,NaN,NaN,NaN
26501,NaN,NaN,NaN,NaN,NaN
26551,NaN,NaN,NaN,NaN,NaN
26601,NaN,NaN,NaN,NaN,NaN
26651,NaN,NaN,NaN,NaN,NaN
26701,NaN,NaN,NaN,NaN,NaN
26751,NaN,NaN,NaN,NaN,NaN
26801,NaN,NaN,NaN,NaN,NaN
26851,NaN,NaN,NaN,NaN,NaN
26901,NaN,NaN,NaN,NaN,NaN
26951,NaN,NaN,NaN,NaN,NaN
27001,NaN,NaN,NaN,NaN,NaN
27051,NaN,NaN,NaN,NaN,NaN
27101,NaN,NaN,NaN,NaN,NaN
27151,NaN,NaN,NaN,NaN,NaN
27201,NaN,NaN,NaN,NaN,NaN
27251,NaN,NaN,NaN,NaN,NaN
27301,NaN,NaN,NaN,NaN,NaN
27351,NaN,NaN,NaN,NaN,NaN
27401,NaN,NaN,NaN,NaN,NaN
27451,NaN,NaN,NaN,NaN,NaN
27501,NaN,NaN,NaN,NaN,NaN
27551,NaN,NaN,NaN,NaN,NaN
27601,NaN,NaN,NaN,NaN,NaN
27651,NaN,NaN,NaN,NaN,NaN
27701,NaN,NaN,NaN,NaN,NaN
27751,NaN,NaN,NaN,NaN,NaN
27801,NaN,NaN,NaN,NaN,NaN
27851,NaN,NaN,NaN,NaN,NaN
27901,NaN,NaN,NaN,NaN,NaN
27951,NaN,NaN,NaN,NaN,NaN
28001,NaN,NaN,NaN,NaN,NaN
28051,NaN,NaN,NaN,NaN,NaN
28101,NaN,NaN,NaN,NaN,NaN
28151,NaN,NaN,NaN,NaN,NaN
28201,NaN,NaN,NaN,NaN,NaN
28251,NaN,NaN,NaN,NaN,NaN
28301,NaN,NaN,NaN,NaN,NaN
28351,NaN,NaN,NaN,NaN,NaN
28401,NaN,NaN,NaN,NaN,NaN
28451,NaN,NaN,NaN,NaN,NaN
28501,NaN,NaN,NaN,NaN,NaN
28551,NaN,NaN,NaN,NaN,NaN
28601,NaN,NaN,NaN,NaN,NaN
28651,NaN,NaN,NaN,NaN,NaN
28701,NaN,NaN,NaN,NaN,NaN
28751,NaN,NaN,NaN,NaN,NaN
28801,NaN,NaN,NaN,NaN,NaN
28851,NaN,NaN,NaN,NaN,NaN
28901,NaN,NaN,NaN,NaN,NaN
28951,NaN,NaN,NaN,NaN,NaN
29001,NaN,NaN,NaN,NaN,NaN
29051,NaN,NaN,NaN,NaN,NaN
29101,NaN,NaN,NaN,NaN,NaN
29151,NaN,NaN,NaN,NaN,NaN
29201,NaN,NaN,NaN,NaN,NaN
29251,NaN,NaN,NaN,NaN,NaN
29301,NaN,NaN,NaN,NaN,NaN
29351,NaN,NaN,NaN,NaN,NaN
29401,NaN,NaN,NaN,NaN,NaN
29451,NaN,NaN,NaN,NaN,NaN
29501,NaN,NaN,NaN,NaN,NaN
29551,NaN,NaN,NaN,NaN,NaN
29601,NaN,NaN,NaN,NaN,NaN
29651,NaN,NaN,NaN,NaN,NaN
29701,NaN,NaN,NaN,NaN,NaN
29751,NaN,NaN,NaN,NaN,NaN
29801,NaN,NaN,NaN,NaN,NaN
29851,NaN,NaN,NaN,NaN,NaN
29901,NaN,NaN,NaN,NaN,NaN
29951,NaN,NaN,NaN,NaN,NaN
30001,NaN,NaN,NaN,NaN,NaN
30051,NaN,NaN,NaN,NaN,NaN
30101,NaN,NaN,NaN,NaN,NaN
30151,NaN,NaN,NaN,NaN,NaN
30201,NaN,NaN,NaN,NaN,NaN
30251,NaN,NaN,NaN,NaN,NaN
30301,NaN,NaN,NaN,NaN,NaN
30351,NaN,NaN,NaN,NaN,NaN
30401,NaN,NaN,NaN,NaN,NaN
